symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2022-07-29 00:00:00+00:00,181.63,182.44,176.92,178.13,43546042,18.1407578863,18.221658695,17.6703346652,17.7911864906,435460420,0.0,1.0
NVDA,2022-08-01 00:00:00+00:00,184.41,188.46,179.9,181.82,47646904,18.418417452,18.8229214956,17.9679697393,18.1597346192,476469040,0.0,1.0
NVDA,2022-08-02 00:00:00+00:00,185.26,189.3753,180.92,181.22,48952692,18.5033133624,18.9143394095,18.0698448317,18.0998080942,489526920,0.0,1.0
NVDA,2022-08-03 00:00:00+00:00,188.93,189.68,181.37,181.84,41814557,18.8698639402,18.9447720964,18.1147897255,18.16173217,418145570,0.0,1.0
NVDA,2022-08-04 00:00:00+00:00,192.15,192.74,187.6,188.49,40965227,19.1914696242,19.2503973738,18.7370268098,18.8259178219,409652270,0.0,1.0
NVDA,2022-08-05 00:00:00+00:00,189.89,192.2892,186.66,188.1,38606829,18.9657463802,19.205372578,18.6431419207,18.7869655806,386068290,0.0,1.0
NVDA,2022-08-08 00:00:00+00:00,177.93,182.39,172.42,175.02,98378318,17.7712109823,18.2166648179,17.2208857279,17.4805673361,983783180,0.0,1.0
NVDA,2022-08-09 00:00:00+00:00,170.86,174.4719,167.24,172.52,66826265,17.0650767629,17.4258244555,16.7035200622,17.230873482,668262650,0.0,1.0
NVDA,2022-08-10 00:00:00+00:00,180.97,181.18,173.1701,176.98,59742246,18.0748387088,18.0958129926,17.2958038719,17.6763273177,597422460,0.0,1.0
NVDA,2022-08-11 00:00:00+00:00,179.42,187.07,178.76,181.31,50932655,17.9200285193,18.6840917128,17.8541093418,18.108797073,509326550,0.0,1.0
NVDA,2022-08-12 00:00:00+00:00,187.09,187.18,179.53,181.6,47809415,18.6860892636,18.6950782423,17.9310150489,18.13776156,478094150,0.0,1.0
NVDA,2022-08-15 00:00:00+00:00,190.32,191.64,186.13,187.01,45766556,19.0086937231,19.140532078,18.5902068236,18.6780990603,457665560,0.0,1.0
NVDA,2022-08-16 00:00:00+00:00,188.79,191.42,185.01,189.195,45123964,18.8558810844,19.1185590189,18.478343977,18.8963314887,451239640,0.0,1.0
NVDA,2022-08-17 00:00:00+00:00,183.35,186.88,181.45,185.23,44679911,18.3125472579,18.6651149799,18.1227799288,18.5003170362,446799110,0.0,1.0
NVDA,2022-08-18 00:00:00+00:00,187.73,188.6499,181.83,183.01,41544656,18.7500108902,18.8418882408,18.1607333946,18.2785888937,415446560,0.0,1.0
NVDA,2022-08-19 00:00:00+00:00,178.49,185.2,177.7,184.06,44158833,17.8271424056,18.4973207099,17.7482391477,18.3834603125,441588330,0.0,1.0
NVDA,2022-08-22 00:00:00+00:00,170.34,175.58,169.66,174.9,40959271,17.0131404413,17.5364987594,16.945223713,17.4685820311,409592710,0.0,1.0
NVDA,2022-08-23 00:00:00+00:00,171.81,174.65,169.7,169.885,36998577,17.1599604275,17.4436126457,16.9492188146,16.9676961598,369985770,0.0,1.0
NVDA,2022-08-24 00:00:00+00:00,172.22,174.06,168.95,170.12,52266071,17.2009102196,17.3846848962,16.8743106584,16.9911673821,522660710,0.0,1.0
NVDA,2022-08-25 00:00:00+00:00,179.13,179.47,168.33,168.44,77069133,17.8910640322,17.9250223964,16.8123865826,16.8233731122,770691330,0.0,1.0
NVDA,2022-08-26 00:00:00+00:00,162.6,179.24,162.37,178.57,76912743,16.2400882691,17.9020505618,16.2171164345,17.8351326089,769127430,0.0,1.0
NVDA,2022-08-29 00:00:00+00:00,158.01,163.38,157.67,160.2,49371295,15.781650353,16.3179927515,15.7476919888,16.0003821692,493712950,0.0,1.0
NVDA,2022-08-30 00:00:00+00:00,154.68,160.39,151.82,159.6,53018069,15.4490581394,16.0193589021,15.1634083703,15.9404556442,530180690,0.0,1.0
NVDA,2022-08-31 00:00:00+00:00,150.94,155.4,149.5851,153.84,57370986,15.0755161337,15.5209699693,14.9401920525,15.3651610044,573709860,0.0,1.0
NVDA,2022-09-01 00:00:00+00:00,139.37,143.8,132.7021,142.09,117886514,13.919932977,14.3623904864,13.2539595172,14.1915998902,1178865140,0.0,1.0
NVDA,2022-09-02 00:00:00+00:00,136.47,141.71,135.91,141.0,74315746,13.6302881063,14.1536464244,13.574356683,14.0827333699,743157460,0.0,1.0
NVDA,2022-09-06 00:00:00+00:00,134.65,137.79,133.51,137.31,53326958,13.4485109805,13.7621264612,13.334650583,13.7141852412,533269580,0.0,1.0
NVDA,2022-09-07 00:00:00+00:00,137.14,138.38,133.46,135.63,51265746,13.7012011608,13.8250854356,13.3335446035,13.5503420843,512657460,0.04,1.0
NVDA,2022-09-08 00:00:00+00:00,139.9,140.08,133.69,134.59,62487312,13.9769435788,13.99492678,13.3565231383,13.4464391442,624873120,0.0,1.0
NVDA,2022-09-09 00:00:00+00:00,143.87,144.74,141.26,141.57,48712842,14.3735730714,14.460491877,14.1128166544,14.143787723,487128420,0.0,1.0
NVDA,2022-09-12 00:00:00+00:00,145.05,145.47,141.98,143.69,48415924,14.4914629457,14.5334237485,14.1847494591,14.3555898702,484159240,0.0,1.0
NVDA,2022-09-13 00:00:00+00:00,131.31,139.22,130.99,138.02,71495563,13.1187452562,13.9090070411,13.0867751207,13.7891190332,714955630,0.0,1.0
NVDA,2022-09-14 00:00:00+00:00,131.28,132.8999,129.13,132.54,58850654,13.115748056,13.2775868759,12.9009487086,13.2416304642,588506540,0.0,1.0
NVDA,2022-09-15 00:00:00+00:00,129.29,132.3299,127.9,130.152,52362516,12.9169337763,13.2206400721,12.7780635006,13.0030533286,523625160,0.0,1.0
NVDA,2022-09-16 00:00:00+00:00,131.98,132.12,126.17,127.415,67075140,13.1856827272,13.1996696614,12.605224956,12.7296087641,670751400,0.0,1.0
NVDA,2022-09-19 00:00:00+00:00,133.82,134.63,130.1,130.12,56968528,13.3695110059,13.4504354111,12.9978581816,12.9998563151,569685280,0.0,1.0
NVDA,2022-09-20 00:00:00+00:00,131.76,134.8276,130.57,132.145,52481775,13.1637032591,13.4701769698,13.044814318,13.2021673283,524817750,0.0,1.0
NVDA,2022-09-21 00:00:00+00:00,132.61,140.31,131.1,132.13,80767940,13.2486239313,14.0179053148,13.0977648548,13.2006687282,807679400,0.0,1.0
NVDA,2022-09-22 00:00:00+00:00,125.61,131.4897,124.28,130.7,75671089,12.549277219,13.1366984853,12.4164013436,13.0578021855,756710890,0.0,1.0
NVDA,2022-09-23 00:00:00+00:00,125.16,126.11,122.57,124.2,66330931,12.5043192161,12.5992305556,12.2455609325,12.4084088098,663309310,0.0,1.0
NVDA,2022-09-26 00:00:00+00:00,122.28,126.59,122.14,124.91,54734269,12.2165879973,12.6471857587,12.202601063,12.4793425478,547342690,0.0,1.0
NVDA,2022-09-27 00:00:00+00:00,124.13,127.36,122.58,125.07,55385406,12.4014153427,12.7241138971,12.2465599992,12.4953276155,553854060,0.0,1.0
NVDA,2022-09-28 00:00:00+00:00,127.36,128.23,123.5386,124.1,54241388,12.7241138971,12.8110327027,12.3423305361,12.3984181425,542413880,0.0,1.0
NVDA,2022-09-29 00:00:00+00:00,122.2,125.0,119.4601,124.48,53276312,12.2085954634,12.4883341483,11.9348611696,12.4363826783,532763120,0.0,1.0
NVDA,2022-09-30 00:00:00+00:00,121.39,126.33,120.75,120.87,56563842,12.1276710581,12.6212100237,12.0637307873,12.0757195881,565638420,0.0,1.0
NVDA,2022-10-03 00:00:00+00:00,125.12,126.78,121.05,123.47,54747847,12.5003229491,12.6661680266,12.0937027893,12.3354769384,547478470,0.0,1.0
NVDA,2022-10-04 00:00:00+00:00,131.67,132.2,128.79,128.79,58418167,13.1547116585,13.2076621953,12.8669804397,12.8669804397,584181670,0.0,1.0
NVDA,2022-10-05 00:00:00+00:00,132.09,133.21,126.21,129.107,50713073,13.1966724612,13.3085679352,12.6092212229,12.8986508551,507130730,0.0,1.0
NVDA,2022-10-06 00:00:00+00:00,131.3,136.56,131.03,132.2,64415689,13.1177461894,13.6432552904,13.0907713877,13.2076621953,644156890,0.0,1.0
NVDA,2022-10-07 00:00:00+00:00,120.76,126.7,120.22,125.05,67247816,12.064729854,12.6581754928,12.0107802505,12.493329482,672478160,0.0,1.0
NVDA,2022-10-10 00:00:00+00:00,116.7,121.2432,114.0812,120.37,69869925,11.6591087609,12.1130047585,11.3974731652,12.0257662515,698699250,0.0,1.0
NVDA,2022-10-11 00:00:00+00:00,115.86,118.46,112.83,115.61,66748163,11.5751871554,11.8349445057,11.2724699357,11.5502104871,667481630,0.0,1.0
NVDA,2022-10-12 00:00:00+00:00,115.0,117.35,113.45,115.79,49259019,11.4892674165,11.7240480985,11.334412073,11.5681936883,492590190,0.0,1.0
NVDA,2022-10-13 00:00:00+00:00,119.6,120.7799,108.13,109.71,85010301,11.9488381131,12.0667179968,10.8029085717,10.9607611153,850103010,0.0,1.0
NVDA,2022-10-14 00:00:00+00:00,112.27,121.11,112.04,120.57,71343199,11.2165221987,12.0996971896,11.1935436638,12.0457475861,713431990,0.0,1.0
NVDA,2022-10-17 00:00:00+00:00,118.88,119.48,115.17,115.18,58077417,11.8769053084,11.9368493124,11.5062515509,11.5072506176,580774170,0.0,1.0
NVDA,2022-10-18 00:00:00+00:00,119.67,124.92,116.18,123.44,65936206,11.9558315803,12.4803416145,11.6071572908,12.3324797382,659362060,0.0,1.0
NVDA,2022-10-19 00:00:00+00:00,120.51,123.5,118.34,118.79,52313061,12.0397531857,12.3384741386,11.8229557049,11.8679137079,523130610,0.0,1.0
NVDA,2022-10-20 00:00:00+00:00,121.94,127.69,121.05,121.13,65239761,12.1826197284,12.7570830992,12.0937027893,12.1016953231,652397610,0.0,1.0
NVDA,2022-10-21 00:00:00+00:00,124.66,124.98,118.87,120.982,60949441,12.4543658795,12.4863360149,11.8759062417,12.0869091355,609494410,0.0,1.0
NVDA,2022-10-24 00:00:00+00:00,125.99,127.1,120.64,125.08,51745740,12.5872417548,12.698138162,12.0527410532,12.4963266822,517457400,0.0,1.0
NVDA,2022-10-25 00:00:00+00:00,132.61,133.0,126.64,126.935,50548233,13.2486239313,13.2875875338,12.6521810924,12.681653561,505482330,0.0,1.0
NVDA,2022-10-26 00:00:00+00:00,128.96,133.88,127.08,128.69,53553329,12.8839645742,13.3755054062,12.6961400286,12.8569897724,535533290,0.0,1.0
NVDA,2022-10-27 00:00:00+00:00,131.76,138.38,131.22,136.3,58311308,13.1637032591,13.8250854356,13.1097536556,13.6172795554,583113080,0.0,1.0
NVDA,2022-10-28 00:00:00+00:00,138.34,138.5,130.61,131.04,52103993,13.8210891687,13.8370742364,13.0488105849,13.0917704544,521039930,0.0,1.0
NVDA,2022-10-31 00:00:00+00:00,134.97,138.38,132.97,137.78,48634099,13.48440368,13.8250854356,13.2845903336,13.7651414317,486340990,0.0,1.0
NVDA,2022-11-01 00:00:00+00:00,135.43,139.25,135.19,138.11,43281690,13.5303607497,13.9120042413,13.5063831481,13.7981106338,432816900,0.0,1.0
NVDA,2022-11-02 00:00:00+00:00,132.19,142.1,132.1124,138.5,67262784,13.2066631286,14.1967382598,13.1989103707,13.8370742364,672627840,0.0,1.0
NVDA,2022-11-03 00:00:00+00:00,134.21,137.81,129.56,130.43,50006486,13.4084746084,13.7681386319,12.9439085781,13.0308273837,500064860,0.0,1.0
NVDA,2022-11-04 00:00:00+00:00,141.56,142.29,136.97,139.86,61257591,14.1427886563,14.2157205277,13.6842170264,13.9729473119,612575910,0.0,1.0
NVDA,2022-11-07 00:00:00+00:00,143.01,144.12,139.54,142.28,41006095,14.2876533324,14.3985497397,13.9409771765,14.214721461,410060950,0.0,1.0
NVDA,2022-11-08 00:00:00+00:00,146.02,148.9101,142.16,148.01,59529199,14.5883724187,14.8771126949,14.2027326602,14.7871866984,595291990,0.0,1.0
NVDA,2022-11-09 00:00:00+00:00,137.76,142.11,137.5901,141.615,45441366,13.7631432982,14.1977373266,13.7461691544,14.1482835233,454413660,0.0,1.0
NVDA,2022-11-10 00:00:00+00:00,157.5,157.73,145.47,148.0,70081925,15.7353010269,15.7582795617,14.5334237485,14.7861876316,700819250,0.0,1.0
NVDA,2022-11-11 00:00:00+00:00,163.27,163.89,154.82,158.075,65548747,16.3117625312,16.3737046686,15.4675511428,15.792747364,655487470,0.0,1.0
NVDA,2022-11-14 00:00:00+00:00,162.95,165.4,159.22,162.18,52785245,16.2797923958,16.5245637451,15.9071405048,16.2028642574,527852450,0.0,1.0
NVDA,2022-11-15 00:00:00+00:00,166.66,169.98,163.82,167.215,54587550,16.6504461533,16.9821363083,16.3667112015,16.7058943569,545875500,0.0,1.0
NVDA,2022-11-16 00:00:00+00:00,159.1,163.62,158.73,161.615,64954684,15.895151704,16.3467298668,15.8581862349,16.1464169871,649546840,0.0,1.0
NVDA,2022-11-17 00:00:00+00:00,156.77,162.66,155.35,157.15,71089356,15.6623691555,16.2508194606,15.5205016796,15.7003336913,710893560,0.0,1.0
NVDA,2022-11-18 00:00:00+00:00,154.09,160.02,151.2001,159.66,49207165,15.3946192713,15.9870658433,15.1058989765,15.951099441,492071650,0.0,1.0
NVDA,2022-11-21 00:00:00+00:00,153.17,154.77,150.8,151.47,40473931,15.302705132,15.4625558091,15.0659263166,15.1328637876,404739310,0.0,1.0
NVDA,2022-11-22 00:00:00+00:00,160.38,160.5757,151.216,153.28,47286607,16.0230322457,16.0425839816,15.1074874926,15.3136948661,472866070,0.0,1.0
NVDA,2022-11-23 00:00:00+00:00,165.19,165.27,160.4801,160.98,42724093,16.5035833437,16.5115758776,16.0330329037,16.0829762496,427240930,0.0,1.0
NVDA,2022-11-25 00:00:00+00:00,162.7,164.87,161.72,163.18,16793430,16.2548157275,16.4716132083,16.1569071878,16.3027709306,167934300,0.0,1.0
NVDA,2022-11-28 00:00:00+00:00,158.27,163.57,157.25,160.26,30415201,15.8122291653,16.3417345332,15.7103243586,16.0110434449,304152010,0.0,1.0
NVDA,2022-11-29 00:00:00+00:00,156.39,159.32,155.2,158.27,29838449,15.6244046197,15.9171311721,15.5055156786,15.8122291653,298384490,0.0,1.0
NVDA,2022-11-30 00:00:00+00:00,169.23,169.3,155.97,156.97,56529822,16.9112025703,16.9181976905,15.5861269568,15.6860572444,565298220,0.04,1.0
NVDA,2022-12-01 00:00:00+00:00,171.35,172.65,166.35,169.99,47097657,17.12305478,17.2529641539,16.623403342,16.9871495889,470976570,0.0,1.0
NVDA,2022-12-02 00:00:00+00:00,168.76,169.3257,164.45,166.59,37138858,16.8642353351,16.9207658988,16.4335357956,16.6473866111,371388580,0.0,1.0
NVDA,2022-12-05 00:00:00+00:00,166.1,169.95,164.7201,166.79,35225517,16.5984207701,16.9831523774,16.4605269663,16.6673726686,352255170,0.0,1.0
NVDA,2022-12-06 00:00:00+00:00,159.87,165.73,158.19,165.3,35269427,15.9758550784,16.5614465637,15.8079721952,16.5184765401,352694270,0.0,1.0
NVDA,2022-12-07 00:00:00+00:00,161.2,161.86,156.67,157.72,37238758,16.1087623609,16.1747163507,15.6560781581,15.7610049601,372387580,0.0,1.0
NVDA,2022-12-08 00:00:00+00:00,171.69,171.79,159.59,162.73,51545554,17.1570310778,17.1670241066,15.9478745979,16.2616557009,515455540,0.0,1.0
NVDA,2022-12-09 00:00:00+00:00,170.01,175.83,169.75,171.6,46533819,16.9891481946,17.5707424685,16.9631663199,17.1480373519,465338190,0.0,1.0
NVDA,2022-12-12 00:00:00+00:00,175.35,175.38,167.97,170.37,45732780,17.5227759304,17.5257738391,16.7852904079,17.0251230982,457327800,0.0,1.0
NVDA,2022-12-13 00:00:00+00:00,180.72,187.9,177.11,185.31,65658876,18.0594015748,18.7769010398,17.6986532366,18.5180815949,656588760,0.0,1.0
NVDA,2022-12-14 00:00:00+00:00,176.74,182.52,174.2,179.87,49688810,17.6616790302,18.2392760925,17.4078560997,17.9744608304,496888100,0.0,1.0
NVDA,2022-12-15 00:00:00+00:00,169.52,173.2,167.0,171.46,47854210,16.9401823537,17.3079258121,16.688358029,17.1340471117,478542100,0.0,1.0
NVDA,2022-12-16 00:00:00+00:00,165.71,170.41,164.1,168.642,47823193,16.559447958,17.0291203097,16.3985601949,16.8524435612,478231930,0.0,1.0
NVDA,2022-12-19 00:00:00+00:00,162.54,166.09,161.45,165.72,35403877,16.2426689463,16.5974214673,16.1337449328,16.5604472608,354038770,0.0,1.0
NVDA,2022-12-20 00:00:00+00:00,160.85,163.1,158.52,160.64,40325979,16.0737867602,16.2986299073,15.8409491901,16.0528013998,403259790,0.0,1.0
NVDA,2022-12-21 00:00:00+00:00,165.01,166.27,161.02,161.14,32502538,16.4894967567,16.615408919,16.0907749091,16.1027665436,325025380,0.0,1.0
NVDA,2022-12-22 00:00:00+00:00,153.39,161.38,148.82,160.935,56504527,15.3283068148,16.1267498127,14.8716254004,16.0822808347,565045270,0.0,1.0
NVDA,2022-12-23 00:00:00+00:00,152.06,153.39,148.83,151.96,34932563,15.1953995323,15.3283068148,14.8726247033,15.1854065035,349325630,0.0,1.0
NVDA,2022-12-27 00:00:00+00:00,141.21,151.0,140.56,150.74,46490226,14.1111559118,15.0894734274,14.0462012249,15.0634915526,464902260,0.0,1.0
NVDA,2022-12-28 00:00:00+00:00,140.36,142.62,138.84,139.27,35106645,14.0262151673,14.2520576173,13.8743211302,13.9172911539,351066450,0.0,1.0
NVDA,2022-12-29 00:00:00+00:00,146.03,146.83,142.27,144.02,35492324,14.592819898,14.6727641281,14.2170820167,14.39196002,354923240,0.0,1.0
NVDA,2022-12-30 00:00:00+00:00,146.14,146.2899,142.33,143.34,31048983,14.6038122297,14.6187917798,14.2230778339,14.3240074244,310489830,0.0,1.0
NVDA,2023-01-03 00:00:00+00:00,143.15,149.96,140.96,148.51,40127658,14.3050206697,14.9855459283,14.0861733399,14.8406470113,401276580,0.0,1.0
NVDA,2023-01-04 00:00:00+00:00,147.49,148.53,142.41,145.67,43132360,14.7387181179,14.842645617,14.2310722569,14.5568449945,431323600,0.0,1.0
NVDA,2023-01-05 00:00:00+00:00,142.65,145.64,141.4795,144.91,38916811,14.2550555259,14.5538470859,14.1380871243,14.4808979759,389168110,0.0,1.0
NVDA,2023-01-06 00:00:00+00:00,148.59,150.1,140.34,144.74,40504362,14.8486414343,14.9995361686,14.0242165616,14.463909827,405043620,0.0,1.0
NVDA,2023-01-09 00:00:00+00:00,156.28,160.56,151.41,152.84,50423056,15.6171053459,16.0448069768,15.1304448453,15.2733451566,504230560,0.0,1.0
NVDA,2023-01-10 00:00:00+00:00,159.09,159.6199,154.72,155.07,38410126,15.8979094541,15.9508625135,15.4612140973,15.4961896979,384101260,0.0,1.0
NVDA,2023-01-11 00:00:00+00:00,160.01,160.28,155.63,158.3951,35328493,15.9898453187,16.0168264963,15.552150659,15.8284678972,353284930,0.0,1.0
NVDA,2023-01-12 00:00:00+00:00,165.11,166.37,154.92,161.0,55140906,16.4994897854,16.6254019478,15.4812001548,16.0887763034,551409060,0.0,1.0
NVDA,2023-01-13 00:00:00+00:00,168.99,169.22,161.65,162.78,44728706,16.8872193013,16.9102032674,16.1537309903,16.2666522153,447287060,0.0,1.0
NVDA,2023-01-17 00:00:00+00:00,177.02,177.28,168.99,168.99,51110216,17.6896595107,17.7156413855,16.8872193013,16.8872193013,511102160,0.0,1.0
NVDA,2023-01-18 00:00:00+00:00,173.77,178.73,172.82,176.67,43962355,17.364886076,17.8605403025,17.2699523028,17.6546839101,439623550,0.0,1.0
NVDA,2023-01-19 00:00:00+00:00,167.65,171.97,167.31,170.36,45293160,16.7533127159,17.1850115583,16.7193364181,17.0241237953,452931600,0.0,1.0
NVDA,2023-01-20 00:00:00+00:00,178.39,178.56,168.25,170.11,56496712,17.8265640047,17.8435521536,16.8132708885,16.9991412234,564967120,0.0,1.0
NVDA,2023-01-23 00:00:00+00:00,191.93,192.45,178.175,180.64,65516259,19.1796200988,19.2315838484,17.8050789929,18.0514071518,655162590,0.0,1.0
NVDA,2023-01-24 00:00:00+00:00,192.65,194.95,188.2,188.27,49620410,19.2515699059,19.4814095674,18.8068801261,18.8138752462,496204100,0.0,1.0
NVDA,2023-01-25 00:00:00+00:00,193.23,193.7,185.8,189.125,44953711,19.3095294727,19.3564967079,18.5670474358,18.8993156421,449537110,0.0,1.0
NVDA,2023-01-26 00:00:00+00:00,198.02,201.66,192.78,197.01,48953542,19.7881955503,20.1519417971,19.2645608433,19.6872659598,489535420,0.0,1.0
NVDA,2023-01-27 00:00:00+00:00,203.65,206.28,194.05,194.62,54214198,20.3508030695,20.6136197259,19.3914723085,19.4484325725,542141980,0.0,1.0
NVDA,2023-01-30 00:00:00+00:00,191.62,201.4,191.5,199.5,48861115,19.1486417097,20.1259599224,19.1366500751,19.9360923759,488611150,0.0,1.0
NVDA,2023-01-31 00:00:00+00:00,195.37,196.87,189.5,191.695,49801658,19.5233802881,19.6732757195,18.9367894999,19.1561364812,498016580,0.0,1.0
NVDA,2023-02-01 00:00:00+00:00,209.43,211.92,196.11,196.91,66047704,20.9284001318,21.1772265479,19.597328701,19.6772729311,660477040,0.0,1.0
NVDA,2023-02-02 00:00:00+00:00,217.09,219.49,207.0,210.0,56427580,21.6938661348,21.933698825,20.6855695329,20.9853603957,564275800,0.0,1.0
NVDA,2023-02-03 00:00:00+00:00,211.0,217.4499,207.89,210.0,42936595,21.0852906833,21.7298310453,20.7745074889,20.9853603957,429365950,0.0,1.0
NVDA,2023-02-06 00:00:00+00:00,210.89,215.7,207.86,208.06,45219709,21.0742983517,21.554963035,20.7715095803,20.7914956378,452197090,0.0,1.0
NVDA,2023-02-07 00:00:00+00:00,221.73,222.59,211.5,213.82,66414961,22.1575426692,22.2434827166,21.1352558271,21.3670940943,664149610,0.0,1.0
NVDA,2023-02-08 00:00:00+00:00,222.05,228.78,220.0801,223.87,55965122,22.1895203613,22.8620511968,21.9926676877,22.3713934847,559651220,0.0,1.0
NVDA,2023-02-09 00:00:00+00:00,223.37,230.2,221.2,226.06,52387578,22.3214283409,23.0039522052,22.1045796168,22.5902408146,523875780,0.0,1.0
NVDA,2023-02-10 00:00:00+00:00,212.65,220.7764,208.11,216.9,55073675,21.2501756579,22.062249147,20.7964921522,21.6748793801,550736750,0.0,1.0
NVDA,2023-02-13 00:00:00+00:00,217.88,220.48,209.62,215.38,47491862,21.772811062,22.0326298098,20.9473868864,21.522985343,474918620,0.0,1.0
NVDA,2023-02-14 00:00:00+00:00,229.71,230.488,213.66,215.78,67547350,22.9549863643,23.032732128,21.3511052483,21.562957458,675473500,0.0,1.0
NVDA,2023-02-15 00:00:00+00:00,227.64,228.55,221.06,225.49,42118826,22.748130669,22.8390672307,22.0905893766,22.5332805506,421188260,0.0,1.0
NVDA,2023-02-16 00:00:00+00:00,220.02,225.5,219.268,221.33,41202628,21.9866618775,22.5342798535,21.9115143012,22.1175705542,412026280,0.0,1.0
NVDA,2023-02-17 00:00:00+00:00,213.88,217.4,209.75,216.31,46588764,21.3730899116,21.7248445239,20.9603778238,21.6159205105,465887640,0.0,1.0
NVDA,2023-02-21 00:00:00+00:00,206.55,214.938,206.18,210.0,41001455,20.6406009035,21.4788161559,20.6036266971,20.9853603957,410014550,0.0,1.0
NVDA,2023-02-22 00:00:00+00:00,207.54,211.04,204.21,207.07,51318432,20.7395318882,21.0892878948,20.4067640305,20.6925646531,513184320,0.0,1.0
NVDA,2023-02-23 00:00:00+00:00,236.64,238.88,230.25,234.4,111799541,23.6475032573,23.8713471016,23.0089487196,23.4236594131,1117995410,0.0,1.0
NVDA,2023-02-24 00:00:00+00:00,232.86,234.74,229.47,232.25,58971591,23.2697667702,23.4576357109,22.9310030953,23.2088092948,589715910,0.0,1.0
NVDA,2023-02-27 00:00:00+00:00,235.01,238.7994,234.54,236.7,45299367,23.4846168886,23.8632927204,23.4376496534,23.6534990746,452993670,0.0,1.0
NVDA,2023-02-28 00:00:00+00:00,232.16,238.25,232.06,233.72,45596280,23.1998155689,23.8083910204,23.1898225401,23.3557068176,455962800,0.0,1.0
NVDA,2023-03-01 00:00:00+00:00,226.98,232.5557,225.08,231.92,46002562,22.6821766791,23.2393579837,22.4923091327,23.1758322999,460025620,0.0,1.0
NVDA,2023-03-02 00:00:00+00:00,233.14,233.804,224.32,224.88,39007465,23.2977472508,23.3641009617,22.4163621141,22.4723230752,390074650,0.0,1.0
NVDA,2023-03-03 00:00:00+00:00,238.9,239.0,231.3,233.2,41239330,23.8733457073,23.8833387361,23.1138755216,23.303743068,412393300,0.0,1.0
NVDA,2023-03-06 00:00:00+00:00,235.54,242.48,234.87,238.91,43742923,23.537579941,24.2310961369,23.4706266483,23.8743450102,437429230,0.0,1.0
NVDA,2023-03-07 00:00:00+00:00,232.88,241.25,232.41,236.0,51515388,23.2757625875,24.1123227595,23.2287872851,23.5875986373,515153880,0.04,1.0
NVDA,2023-03-08 00:00:00+00:00,241.81,242.0,234.235,234.87,51357339,24.1682933325,24.1872833484,23.4111913847,23.4746580167,513573390,0.0,1.0
NVDA,2023-03-09 00:00:00+00:00,234.36,244.54,233.8284,241.75,50125699,23.4236848162,24.4411498761,23.3705527508,24.1622964854,501256990,0.0,1.0
NVDA,2023-03-10 00:00:00+00:00,229.65,236.27,227.26,234.09,47486565,22.952932318,23.6145844493,22.7140579081,23.3966990042,474865650,0.0,1.0
NVDA,2023-03-13 00:00:00+00:00,229.66,232.98,222.97,227.52,42189032,22.9539317925,23.2857573327,22.2852833396,22.7400442455,421890320,0.0,1.0
NVDA,2023-03-14 00:00:00+00:00,240.63,242.19,234.6,234.96,47491013,24.0503553393,24.2062733642,23.4476722047,23.4836532873,474910130,0.0,1.0
NVDA,2023-03-15 00:00:00+00:00,242.28,242.86,233.6,237.61,52448574,24.2152686349,24.273238157,23.3477247528,23.7485140347,524485740,0.0,1.0
NVDA,2023-03-16 00:00:00+00:00,255.41,255.88,238.94,240.27,58494626,25.5275786777,25.5745539801,23.8814441457,24.0143742567,584946260,0.0,1.0
NVDA,2023-03-17 00:00:00+00:00,257.25,263.99,256.68,259.82,84854656,25.7114819891,26.3851278146,25.6545119416,25.9683469404,848546560,0.0,1.0
NVDA,2023-03-20 00:00:00+00:00,259.0,260.24,251.2983,256.15,43274719,25.8863900299,26.0103248702,25.1166247399,25.6015397921,432747190,0.0,1.0
NVDA,2023-03-21 00:00:00+00:00,261.99,263.92,253.81,261.8,54740776,26.1852329109,26.378131493,25.3676627548,26.1662428951,547407760,0.0,1.0
NVDA,2023-03-22 00:00:00+00:00,264.68,275.89,262.37,264.25,79729511,26.4540915564,27.5745024917,26.2232129426,26.4111141521,797295110,0.0,1.0
NVDA,2023-03-23 00:00:00+00:00,271.91,274.99,266.9,271.155,56488876,27.1767116333,27.484549785,26.6759748995,27.1012513071,564888760,0.0,1.0
NVDA,2023-03-24 00:00:00+00:00,267.79,271.67,263.55,270.31,45541407,26.7649281317,27.1527242448,26.3411509358,27.0167957103,455414070,0.0,1.0
NVDA,2023-03-27 00:00:00+00:00,265.31,270.0,263.65,268.37,36102574,26.5170584511,26.9858120003,26.351145681,26.8228976537,361025740,0.0,1.0
NVDA,2023-03-28 00:00:00+00:00,264.1,265.13,258.5,264.47,35610378,26.3961220343,26.4990679097,25.8364163039,26.4331025915,356103780,0.0,1.0
NVDA,2023-03-29 00:00:00+00:00,269.84,270.78,265.97,268.25,39369387,26.969820408,27.0637710127,26.5830237693,26.8109039595,393693870,0.0,1.0
NVDA,2023-03-30 00:00:00+00:00,273.83,274.99,271.02,272.29,36451574,27.3686107409,27.484549785,27.0877584011,27.214691665,364515740,0.0,1.0
NVDA,2023-03-31 00:00:00+00:00,277.77,278.3431,271.05,271.4,43393277,27.7624037012,27.8196835858,27.0907568247,27.1257384328,433932770,0.0,1.0
